111;11;20.02.2019 10:50:00;1;Feld1;Die Beachboys;Scharf aber out;Unblockable;9;15;10;14;0;0
112;11;20.02.2019 10:50:00;2;Feld2;Carpe Noctem;20 zwequschte Zwetschken;Pritsch Perfekt;15;7;11;11;0;0
113;11;20.02.2019 10:50:00;3;Feld3;Die vier Fragezeichen;In Team;Sandviper;9;14;9;11;0;0
114;11;20.02.2019 10:50:00;4;Feld4;Hello Kitty;Ned wirklich;Schmettbos;16;9;15;6;0;0
115;11;20.02.2019 10:50:00;5;Feld5;Die Wuerstel sind fertig;Waterlemons;Okipoki;14;10;15;10;0;0
116;11;20.02.2019 10:50:00;6;Feld6;Haribus;LAG BVB;Die TSVour;9;14;9;11;0;0
117;11;20.02.2019 10:50:00;7;Feld7;The Best Losers;Du WerRegenZone;Foi am Sand;7;16;9;23;0;0
118;11;20.02.2019 10:50:00;8;Feld8;Schluckspecht GmbH;SK Lation;Superkalefragelistigexoialigestis;17;8;14;14;0;0
119;11;20.02.2019 10:50:00;9;Feld9;Pancakesmashers;Black Cat Volleyteam;Freibier auf Feld 1;18;7;17;9;0;0
120;11;20.02.2019 10:50:00;10;Feld10;Barfuss Bethlehem;Eisen;Moes Hoes;14;8;15;11;0;0
121;11;20.02.2019 10:50:00;11;Feld11;Wuedsaubande;Die supercoolsten Megacoolen;Nimm na du i hob na fix;11;14;13;16;0;0
122;12;20.02.2019 11:00:00;2;Feld2;Ich und die 3 Hansln;Unblockable;Ratsherrn Allstarts;6;15;8;17;0;0
123;12;20.02.2019 11:00:00;3;Feld3;Volleybaerenbande;Pritsch Perfekt;Truthtrain;7;15;12;16;0;0
124;12;20.02.2019 11:00:00;4;Feld4;LeitWollHofRyll;Sandviper;Bananablue;10;10;12;14;0;0
125;12;20.02.2019 11:00:00;5;Feld5;Melli und die starken Maenner;Schmettbos;Springginkerl;11;8;20;5;0;0
126;12;20.02.2019 11:00:00;6;Feld6;Bombig Beerig;Okipoki;5010 HW Einsatz;10;10;12;14;0;0
127;12;20.02.2019 11:00:00;7;Feld7;Beachrockers;Die TSVour;Kimbo und die Bimbos;15;6;21;7;0;0
128;12;20.02.2019 11:00:00;8;Feld8;Namenlose Qualitaet;Foi am Sand;1 Meter no;12;8;17;8;0;0
129;12;20.02.2019 11:00:00;9;Feld9;Auf Ex;Superkalefragelistigexoialigestis;Stieglitz;17;8;22;6;0;0
130;12;20.02.2019 11:00:00;10;Feld10;Die gestiefelten Muskelkater;Freibier auf Feld 1;Winterzauber 4.0;10;12;10;18;0;0
131;12;20.02.2019 11:00:00;11;Feld11;Springmaeuse;Moes Hoes;Mir is wuascht;8;14;7;20;0;0
132;12;20.02.2019 11:00:00;1;Feld1;Netninjas;Nimm na du i hob na fix;Gegen Gegen Gegen;7;15;20;11;0;0
133;13;20.02.2019 11:10:00;3;Feld3;Scharf aber out;Ratsherrn Allstarts;Ich und die 3 Hansln;15;8;15;6;0;0
134;13;20.02.2019 11:10:00;4;Feld4;20 zwequschte Zwetschken;Truthtrain;Volleybaerenbande;9;13;15;10;0;0
135;13;20.02.2019 11:10:00;5;Feld5;In Team;Bananablue;LeitWollHofRyll;15;7;15;8;0;0
136;13;20.02.2019 11:10:00;6;Feld6;Ned wirklich;Springginkerl;Melli und die starken Maenner;17;6;14;10;0;0
137;13;20.02.2019 11:10:00;7;Feld7;Waterlemons;5010 HW Einsatz;Bombig Beerig;12;13;10;11;0;0
138;13;20.02.2019 11:10:00;8;Feld8;LAG BVB;Kimbo und die Bimbos;Beachrockers;13;11;12;13;0;0
139;13;20.02.2019 11:10:00;9;Feld9;Du WerRegenZone;1 Meter no;Namenlose Qualitaet;17;9;17;7;0;0
140;13;20.02.2019 11:10:00;10;Feld10;SK Lation;Stieglitz;Auf Ex;10;17;14;14;0;0
141;13;20.02.2019 11:10:00;11;Feld11;Black Cat Volleyteam;Winterzauber 4.0;Die gestiefelten Muskelkater;7;18;14;17;0;0
142;13;20.02.2019 11:10:00;1;Feld1;Eisen;Mir is wuascht;Springmaeuse;14;10;16;9;0;0
143;13;20.02.2019 11:10:00;2;Feld2;Die supercoolsten Megacoolen;Gegen Gegen Gegen;Netninjas;22;7;17;5;0;0
144;14;20.02.2019 11:20:00;4;Feld4;Die Beachboys;Unblockable;Scharf aber out;8;13;8;15;0;0
145;14;20.02.2019 11:20:00;5;Feld5;Carpe Noctem;Pritsch Perfekt;20 zwequschte Zwetschken;13;11;9;13;0;0
146;14;20.02.2019 11:20:00;6;Feld6;Die vier Fragezeichen;Sandviper;In Team;13;8;11;8;0;0
147;14;20.02.2019 11:20:00;7;Feld7;Hello Kitty;Schmettbos;Ned wirklich;19;8;14;9;0;0
148;14;20.02.2019 11:20:00;8;Feld8;Die Wuerstel sind fertig;Okipoki;Waterlemons;15;7;12;10;0;0
149;14;20.02.2019 11:20:00;9;Feld9;Haribus;Die TSVour;LAG BVB;12;9;14;9;0;0
150;14;20.02.2019 11:20:00;10;Feld10;The Best Losers;Foi am Sand;Du WerRegenZone;12;13;7;18;0;0
151;14;20.02.2019 11:20:00;11;Feld11;Schluckspecht GmbH;Superkalefragelistigexoialigestis;SK Lation;8;12;9;13;0;0
152;14;20.02.2019 11:20:00;1;Feld1;Pancakesmashers;Freibier auf Feld 1;Black Cat Volleyteam;9;13;11;16;0;0
153;14;20.02.2019 11:20:00;2;Feld2;Barfuss Bethlehem;Moes Hoes;Eisen;8;12;14;13;0;0
154;14;20.02.2019 11:20:00;3;Feld3;Wuedsaubande;Nimm na du i hob na fix;Die supercoolsten Megacoolen;12;16;10;15;0;0
155;15;20.02.2019 11:30:00;5;Feld5;Ich und die 3 Hansln;Ratsherrn Allstarts;Die Beachboys;16;6;13;5;0;0
156;15;20.02.2019 11:30:00;6;Feld6;Volleybaerenbande;Truthtrain;Carpe Noctem;10;8;10;10;0;0
157;15;20.02.2019 11:30:00;7;Feld7;LeitWollHofRyll;Bananablue;Die vier Fragezeichen;17;9;12;7;0;0
158;15;20.02.2019 11:30:00;8;Feld8;Melli und die starken Maenner;Springginkerl;Hello Kitty;15;10;13;2;0;0
159;15;20.02.2019 11:30:00;9;Feld9;Bombig Beerig;5010 HW Einsatz;Die Wuerstel sind fertig;14;14;11;9;0;0
